timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,,,,,,,,,7,,,0.1907,2025-12-03T09:46:40.645497Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,9,,,0.2884,2025-12-03T09:46:40.853789Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
