timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,-33.864936666666665,151.21032166666666,50.0,1,11,1.0,,,02,52.0,273.0,15.0,2025-12-03T08:36:00.402280Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
