timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,,,,,,,,,29,,,0.0076,2025-12-03T09:49:42.921012Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,29,,,0.0145,2025-12-03T09:49:42.972716Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,29,,,0.020900000000000002,2025-12-03T09:49:43.076198Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
