timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,,,,,,,,,22,,,-0.46790000000000004,2025-12-03T09:47:42.561123Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,22,,,-0.4959,2025-12-03T09:47:42.613257Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,22,,,-0.49460000000000004,2025-12-03T09:47:42.665223Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,23,,,0.4546,2025-12-03T09:47:42.821259Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
