timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,-33.865588333333335,151.209945,50.0,1,13,1.0,,,02,79.0,205.0,11.0,2025-12-03T08:39:46.827602Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
