timestamp,lat,lon,altitude,fix_quality,num_sats,hdop,speed,heading,satellite_id,elevation,azimuth,snr,producer_timestamp,signal_drop,satellite_loss,lat_diff,lon_diff,position_drift,anomaly_detected,anomaly_type
,,,,,,,,,4,,,0.35250000000000004,2025-12-03T09:48:49.343207Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,4,,,0.367,2025-12-03T09:48:49.395312Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,5,,,0.41000000000000003,2025-12-03T09:48:49.499250Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,6,,,-0.3992,2025-12-03T09:48:49.604931Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
,,,,,,,,,8,,,-0.37260000000000004,2025-12-03T09:48:49.925655Z,true,false,0.0,0.0,false,true,SIGNAL_DROP
